conMean	treatMean	logFC	pValue	fdr
DCST2	0.663194117647059	2.12447651663405	1.67960428090691	2.13723170229065e-11	4.49381174468557e-11
DCTPP1	32.8574235294118	84.7244356164384	1.36655876363341	7.08585164588226e-23	3.82817459267933e-22
DCUN1D1	11.8561705882353	43.4117810176125	1.87244850140417	1.86983750401916e-24	1.23204861599623e-23
DCUN1D5	4.21148039215686	12.1761988258317	1.53166446767422	7.49174810021826e-28	8.89591060624002e-27
DDIAS	2.36186470588235	12.2782915851272	2.37811160584413	8.5858195721751e-27	8.27388651277202e-26
DDIT3	21.117662745098	48.6239587084149	1.20321718550847	2.12507372841309e-13	5.0538395287862e-13
DDIT4	57.3084431372549	165.271109980431	1.52801494897881	2.75295895574514e-12	6.10908922773096e-12
DDN	0.0923411764705882	1.36536477495108	3.88616851402636	1.9742408844564e-26	1.78289138334755e-25
DDR1	62.7944058823529	207.088887279843	1.72154219264309	6.77358170281004e-24	4.13427335305779e-23
DDTL	1.73424901960784	3.63913326810176	1.06928381583605	6.51708629276225e-13	1.50071946168486e-12
DDX10	6.92676470588235	14.9505142857143	1.10994153972023	1.12743550932867e-21	5.33153435985929e-21
DDX11	3.88718431372549	16.7648886497065	2.10864548009722	4.24735971965418e-25	3.07802488325556e-24
DDX39A	29.1335098039216	94.1658526418787	1.69252447237021	2.66634061500197e-29	4.56830769583015e-28
DDX49	29.011662745098	65.8253663405088	1.18201066231133	1.46718567524528e-24	9.82076043702852e-24
DDX55	7.15697254901961	15.5099414872798	1.11577189244289	1.73492315135814e-22	8.98130196916317e-22
DEFB1	24.4769254901961	130.419190802348	2.41366191377493	0.0385298052906164	0.0436768179033259
DEFB126	0.0345450980392157	2.35579197651663	6.09158733404098	3.58565625626964e-20	1.44896573229262e-19
DEFB4A	1.26536078431373	10.8032467710372	3.09384426502189	0.000327721448987038	0.000434206799094603
DEK	47.6425725490196	97.7975677103718	1.03754726855379	3.09083522529341e-18	1.04926744723878e-17
DENND2C	3.23482745098039	9.28504559686889	1.52122023550976	5.29083462331345e-12	1.15082259141864e-11
DENR	42.0935392156863	94.967397260274	1.1738334984005	4.11562349097466e-27	4.20628559815662e-26
DEPDC1	0.471143137254902	10.6791569471624	4.50248852017872	1.18717732081531e-31	1.57735813812225e-29
DEPDC1B	0.675792156862745	12.535888258317	4.21334080803509	2.86846851850092e-31	1.70604769418283e-29
DEPDC4	0.456239215686275	1.12305851272016	1.2995707330499	5.05273151517179e-19	1.84021926588439e-18
DEPDC7	0.723139215686274	4.79446966731898	2.72902592209726	4.87466368625233e-26	4.11332558678602e-25
DERL3	3.37506666666667	7.04815792563601	1.06233025102727	2.07400443418568e-06	3.17113759505623e-06
DGKA	7.37897254901961	30.3969150684932	2.04243306044902	4.55629084851148e-24	2.84262859268731e-23
DGUOK	43.3278588235294	88.5055142857143	1.03047240103325	1.01873389901386e-24	6.99589337262773e-24
DHCR7	57.1421196078431	136.169712524462	1.25277939120283	9.98916801809061e-12	2.14239487549232e-11
DHFR	4.96592549019608	11.5060473581213	1.21225779309724	1.15167779281101e-18	4.06079965545611e-18
DHPS	1.26220980392157	2.95460410958904	1.22701310083022	2.88481862048749e-09	5.28825307082181e-09
DHRS11	3.47020980392157	7.4421637964775	1.10069925473639	1.06076151158819e-10	2.12105171326306e-10
DHRS13	1.89031176470588	6.05982583170254	1.68065213472434	1.13788579876816e-23	6.72618045935592e-23
DHRS2	0.314152941176471	6.4251927592955	4.35420074447294	4.26127612316924e-06	6.39451916626741e-06
DHX34	9.23830784313725	23.9080798434442	1.37179773966243	1.45354616112063e-24	9.73911996093778e-24
DHX35	8.58720392156863	18.8960342465753	1.1378231273646	2.63468637377174e-16	7.71101251512947e-16
DIAPH3	2.79922745098039	5.68376046966732	1.02181703872998	6.98815543737933e-14	1.71166702757726e-13
DIO2	1.16221176470588	12.9290741682975	3.47567410069667	8.71262559659794e-23	4.66042623532761e-22
DIP2B	16.530868627451	41.3750105675147	1.3235971462321	8.89030675908492e-19	3.16947535131781e-18
DIPK1A	9.46394901960784	21.7950772994129	1.20348811312596	3.02978040164381e-19	1.12469401908221e-18
DIPK1C	0.036	1.58788219178082	5.46296316318281	7.16670135604505e-12	1.55010629618655e-11
DIPK2A	24.8325235294118	56.7755651663405	1.1930392837135	1.25683830198202e-06	1.94973847122363e-06
DIRAS1	1.06503725490196	5.66502935420744	2.41117953493878	0.000103617325056631	0.00014176504920851
DIRAS2	0.167243137254902	3.62961291585127	4.439796781723	3.84174469049955e-07	6.17395489423098e-07
DKC1	29.2150431372549	110.413583953033	1.91813435020041	9.73447753095853e-30	1.98228025860439e-28
DKK1	5.66472352941176	25.4037136986301	2.16496196482322	4.47705453470377e-05	6.2858497519925e-05
DKK4	0.11388431372549	42.8214228962818	8.55461987921649	4.81342561867577e-16	1.38651715975553e-15
DLG1	11.931737254902	29.5930227005871	1.31045295031164	1.35439883916659e-21	6.3338201342529e-21
DLG5	7.4077137254902	25.9957726027397	1.81117678204445	1.95942917041146e-23	1.12619213408792e-22
DLGAP5	1.52468235294118	29.239869667319	4.26135626770273	1.89638561695751e-31	1.57735813812225e-29
DLK2	2.26866078431373	19.622842074364	3.11262119445714	2.5234198440122e-25	1.89375716031177e-24
DLL1	9.8113862745098	19.783413111546	1.01176244910939	0.000827539231996938	0.00106669917616867
DLL3	0.041121568627451	4.87760861056751	6.89013488894039	6.3685691582638e-28	7.78118119508774e-27
DLX1	0.0166333333333333	2.46254129158513	7.20992679063562	1.91680515319014e-26	1.73566642342187e-25
DLX2	0.0141176470588235	2.21778923679061	7.29547879865081	2.5595360562068e-26	2.26450172312241e-25
DLX3	0.907319607843137	5.27697847358121	2.54002935644989	2.6699273062545e-08	4.61604412367038e-08
DLX4	1.27191176470588	4.33772798434442	1.76994099433607	5.17629357833514e-08	8.80942590867951e-08
DLX5	0.520139215686275	46.6290219178082	6.48618654460643	8.78873518087647e-29	1.30535438588573e-27
DLX6	0.0281450980392157	9.5267023483366	8.40294943028348	7.56541818251131e-29	1.14893938000096e-27
DMC1	0.419362745098039	1.71267240704501	2.02997861738808	1.03352714275497e-13	2.50335540623385e-13
DMRT2	1.29918235294118	16.5661665362035	3.67256395048332	3.92933306759047e-10	7.59266147782152e-10
DMRT3	0.259943137254902	4.7087060665362	4.17906269519323	8.79819439237066e-17	2.67834098064028e-16
DMRTA2	0.0655549019607843	7.11750391389432	6.7625239070274	3.74677393060017e-21	1.6783409036839e-20
DNA2	1.45804509803922	9.31991859099804	2.67628200945928	2.92385499141908e-30	7.74018945865667e-29
DNAAF5	11.6264568627451	24.123573776908	1.05303214489663	1.05125278010289e-21	4.99049359499617e-21
DNAH14	0.447880392156863	1.8850602739726	2.07342524110954	1.0265942776072e-19	3.96227825671092e-19
DNAH17	1.10599215686275	4.6147240704501	2.06090323221719	0.000408956778422005	0.000538560814033895
DNAJA3	16.9681921568627	35.0194667318982	1.04532425100002	2.88171350106238e-25	2.14358203734673e-24
DNAJB11	13.3259745098039	45.7334048923679	1.77900729395807	1.78719970496295e-29	3.22149308634243e-28
DNAJC12	2.03160588235294	5.75110273972603	1.50121805448812	0.00586688154786676	0.00709755983671587
DNAJC19	18.3015901960784	43.6832422700587	1.25511093292017	3.7347740185932e-17	1.16855582908521e-16
DNAJC2	8.35409215686274	19.9490197651663	1.25576289492776	1.15034879402014e-22	6.07385962771447e-22
DNAJC22	0.776401960784314	2.40481859099804	1.63105240083261	1.59416720981714e-10	3.15445573790726e-10
DNAJC9	5.82966274509804	16.2748174168297	1.48115702940231	1.53379609970199e-28	2.1481145714153e-27
DNASE1L2	0.322078431372549	1.11382250489237	1.79003539173183	3.77435295401345e-11	7.77384275089788e-11
DNM1	2.8074862745098	8.8391904109589	1.65463526852335	2.50771848248121e-14	6.34852938908285e-14
DNMT1	14.3803392156863	29.6470295499022	1.04378985514084	1.65638324918123e-15	4.57879407190741e-15
DNMT3A	7.69851960784314	18.0242471624266	1.2272860486236	6.53069356954862e-19	2.35373448698548e-18
DNMT3B	1.29238823529412	8.96453326810176	2.79418894936612	8.11381457853693e-28	9.52567650959967e-27
DNPH1	37.4827176470588	81.4117776908024	1.11901196365	1.97498332816944e-19	7.4315077797145e-19
DOCK3	0.537621568627451	1.48537925636008	1.4661684127148	0.01918903644046	0.0223029597953384
DOLPP1	18.3664666666667	41.6210037181996	1.18023764898177	3.51571244402933e-25	2.57825278146877e-24
DONSON	4.74412549019608	16.2211919765166	1.77366575929448	1.80565086017797e-29	3.25041230176837e-28
DPF1	0.234560784313725	2.08937221135029	3.15503578657993	2.29778041423126e-23	1.31117216282909e-22
DPH2	15.7256	37.8172352250489	1.26592883011145	4.30086059366304e-26	3.65424284927909e-25
DPP3	27.4688156862745	58.9366035225049	1.10136921111431	1.10198908938766e-23	6.53976030585617e-23
DPPA2	0.00789607843137255	2.22556516634051	8.13881970925657	8.02648494112208e-10	1.52070689292856e-09
DPYSL4	1.71121568627451	9.1113747553816	2.41264713672149	4.77525572303708e-09	8.63640020317798e-09
DPYSL5	0.00862352941176471	1.56569217221135	7.50430642762043	1.85831334699484e-11	3.92937956112409e-11
DQX1	0.20693137254902	10.5945641878669	5.67802804623076	2.86356562086911e-30	7.59549813350589e-29
DRD2	0.249617647058824	1.51710156555773	2.60352583686944	0.00862110846218342	0.0103043746967788
DRD4	0.803001960784314	2.77874990215264	1.79096057679338	2.50062654323228e-15	6.83281905690731e-15
DRG1	57.5492960784314	121.800950880626	1.08165520910931	1.8139821121393e-22	9.3725880198977e-22
DROSHA	17.0914235294118	41.4547430528376	1.27826461460989	5.23131100225351e-21	2.31036734842737e-20
DSC1	0.0278450980392157	1.63299823874755	5.8739560524739	1.09186717082433e-22	5.78090144050952e-22
DSC2	8.58852941176471	51.4825180039139	2.58359958806867	8.21069756660372e-25	5.722902831529e-24
DSC3	2.20470588235294	157.337967123288	6.15713683171426	1.54861314278385e-26	1.42715536114162e-25
DSCC1	3.04946078431373	19.5513645792564	2.68064323508243	3.91270255664872e-30	9.53529137969884e-29
DSG1	0.109713725490196	5.01702935420744	5.51501745193152	1.0655805768424e-19	4.10805350312657e-19
DSG2	38.6243352941176	196.467442270059	2.34670824487571	1.1269142968609e-27	1.27638170485898e-26
DSG3	0.77708431372549	246.471206066536	8.30913225896165	1.90838168161496e-26	1.7292020687413e-25
DSN1	14.4067882352941	40.3423604696673	1.48554675446809	7.12962094916189e-27	6.94495039210929e-26
DSP	26.2090058823529	405.529824266145	3.95167348199948	1.4987564506735e-30	4.67314338118774e-29
DTL	3.5565431372549	24.2333953033268	2.76844898552438	1.1438861705475e-28	1.64996496976623e-27
DTNB	6.31444117647059	13.527404109589	1.09915804736757	1.3766461436838e-16	4.13391894703625e-16
DTX2	12.1870137254902	28.9196242661448	1.24670415343354	5.82167504948875e-20	2.30832738031502e-19
DTYMK	17.7916666666667	57.6675630136986	1.69655839250238	3.66130749349055e-29	6.02086631785821e-28
DUOX2	2.62484509803922	9.84560978473581	1.9072482753144	7.40443853488802e-05	0.000102415044216293
DUOXA2	0.998743137254902	3.86502309197652	1.9522914438259	0.0010869294474852	0.00138977502325009
DUS1L	26.7430882352941	61.4687673189824	1.20068747944952	2.05072411955661e-23	1.17666070285311e-22
DUS3L	12.4369215686275	25.026671037182	1.0088369727789	6.88737414080508e-15	1.81791668181837e-14
DUS4L	1.26720980392157	3.27576849315068	1.37017799951445	4.66786506457975e-25	3.35217267217506e-24
DUSP13	0.0677509803921569	1.5727747553816	4.53692643687358	2.70784978261163e-18	9.22965915552629e-18
DUSP14	25.3560274509804	58.6668557729941	1.2102169384091	1.79609058676843e-14	4.58653660146786e-14
DUSP9	0.132147058823529	16.5382025440313	6.96751431787096	6.30568171724061e-30	1.38202936468288e-28
DVL3	40.8905392156863	163.706183953033	2.00126982757824	1.87168889019191e-26	1.70166139437582e-25
DYNC1I1	1.25491176470588	10.2794166340509	3.03410055848836	3.62483894566999e-18	1.22377971006478e-17
E2F1	9.12328235294118	37.2943281800391	2.03133136598462	1.48229549903282e-26	1.37259749879575e-25
E2F2	1.09052745098039	8.87311741682975	3.02441497336588	5.86461584100461e-30	1.30657060180533e-28
E2F3	8.95009803921569	24.8838735812133	1.47523569115663	8.63476465537016e-23	4.62427439953005e-22
E2F7	0.43781568627451	10.9179369863014	4.64023282034394	5.64184403997315e-31	2.45711407689282e-29
E2F8	0.732064705882353	7.22755088062622	3.30346378356826	6.96509391092332e-31	2.79037783060462e-29
ECEL1	0.41968431372549	8.19173150684932	4.286791983525	4.03690146051077e-13	9.4425167391469e-13
ECT2	7.50524117647059	73.9841068493151	3.30124504866919	2.66337523196571e-31	1.65706124455157e-29
EDAR	0.69476862745098	2.87145401174168	2.04717694100898	0.000182383011071793	0.000245523285719441
EDARADD	0.915382352941176	9.89962309197652	3.43492721401375	9.36103884027678e-23	4.98750534264313e-22
EDDM13	0.873688235294118	5.60623992172211	2.68184301750769	2.63145194567303e-12	5.85099353071996e-12
EDN2	5.46352941176471	21.5760949119374	1.98152864207526	2.05268603078933e-05	2.94697087427549e-05
EEF1A2	0.460903921568627	18.439924853229	5.32222292345651	2.12649709771539e-14	5.40776743572339e-14
EEF1AKMT4	4.06419803921569	51.7870086105675	3.67154761780834	4.61698937859575e-31	2.14206094846808e-29
EFNA2	0.0256725490196078	1.22411232876712	5.57536559277176	3.45136251736495e-24	2.19119717415822e-23
EFNA3	0.856990196078431	13.235931702544	3.94903724216652	2.63528912651152e-31	1.65706124455157e-29
EFNA4	9.86341568627451	40.4211369863014	2.03495066174619	1.22826472508477e-30	4.02495195470133e-29
EFS	13.2282117647059	52.3046810176125	1.98332202021789	5.55636602557548e-23	3.03342085367143e-22
EGF	1.08044901960784	2.91279784735812	1.43077457866997	0.00613158772117109	0.00740452288224784
EGFR	35.8545588235294	111.667191780822	1.63897690811603	1.24312868882138e-09	2.32554807091277e-09
EGLN3	4.72352156862745	53.4766011741683	3.50097302363069	1.75845981428167e-25	1.3527615927417e-24
EHF	47.6773725490196	96.1493072407045	1.01197173038141	4.86258714738808e-06	7.26938202600891e-06
EHHADH	8.5946	19.7076788649706	1.19725546623241	2.07222927328908e-17	6.6155515295994e-17
EIF2B5	20.5212705882353	57.8659244618395	1.4955939785081	3.31433837838255e-26	2.89249401722966e-25
EIF3B	48.0428764705882	117.320697651663	1.28806311806424	8.92807630192389e-27	8.57311224411625e-26
EIF4A3	37.1781647058824	81.133697260274	1.12584567986528	3.54936108451368e-24	2.2476512196069e-23
EIF4EBP1	55.7616215686274	446.721245205479	3.00203044704574	1.53046186084192e-30	4.73916641817128e-29
EIF4G1	139.987290196078	364.18987260274	1.37939495724244	6.66276853198962e-22	3.2369211209209e-21
EIF5A	186.95362745098	394.826197260274	1.07853725376652	4.08737952286696e-23	2.26255477401504e-22
EIF5A2	3.6700431372549	14.1735336594912	1.94933056153397	1.83358480261555e-19	6.9245394182133e-19
EIF6	79.8470705882353	171.565984931507	1.10345216469525	5.1296049739149e-25	3.66233721590825e-24
EIPR1	11.0059705882353	23.4538152641879	1.09153624860099	1.70893255094695e-25	1.3176640988198e-24
ELFN1	1.71934705882353	4.63029138943249	1.42924219732177	0.00949488145034577	0.0113172414991717
ELMO3	24.9103470588235	54.8818665362035	1.13958442670479	1.76726833085486e-16	5.24739162851803e-16
ELOVL2	0.924498039215686	5.42784990215264	2.55363866115218	4.086222416594e-11	8.40338361123516e-11
ELOVL4	0.699237254901961	8.24262093933464	3.55924919205904	3.67408115189442e-22	1.83513761123665e-21
ELOVL6	4.42227450980392	11.7286127201566	1.40717189168634	1.32154852567321e-13	3.18270186320264e-13
EMC9	10.1839254901961	24.5150864970646	1.26737608288413	2.55104208952621e-23	1.44591180733389e-22
EME1	0.529154901960784	6.75748767123288	3.67472495855485	1.74177391190681e-31	1.57735813812225e-29
EMG1	14.6596529411765	30.6201900195695	1.06263228688784	2.70913143643244e-20	1.10836313706892e-19
EMILIN3	0.404178431372549	6.18903561643836	3.93665038360962	6.52083938176257e-09	1.16978278625002e-08
EML6	0.324858823529412	1.34311937377691	2.04770273828594	3.31799746198918e-15	8.96642989077581e-15
EN1	0.0342745098039216	5.94075772994129	7.43736711231893	3.72350815198016e-22	1.85913770561702e-21
EN2	0.0325372549019608	2.95780861056751	6.50629235441541	1.84127259751585e-20	7.65599671668047e-20
ENO1	570.577449019608	1473.02864990215	1.36829085716861	1.03049985672036e-25	8.20328924857405e-25
ENO2	33.2724196078431	88.5541553816047	1.41223322222513	1.45809086466685e-12	3.28807161581212e-12
ENO3	2.03727058823529	4.28817221135029	1.07372523470043	1.29754363689791e-06	2.01034554325187e-06
ENTPD2	1.27924901960784	6.96231761252446	2.44427050187465	1.16853257738023e-11	2.49823568126849e-11
ENTPD3	8.62660392156863	22.1015219178082	1.35728109418574	5.16453747947048e-07	8.23021960697958e-07
ENTPD7	5.77409803921569	14.3946090019569	1.31786109316616	9.71619447037257e-22	4.6320108468776e-21
ENTPD8	0.23531568627451	1.65595225048924	2.81499167348019	1.22779368680759e-05	1.78793684760999e-05
ENTR1	23.1233431372549	48.1882	1.05932991677292	1.80512324658251e-23	1.04104950671125e-22
EPHA1	7.9077862745098	29.7827148727984	1.9131294855377	6.65001245364039e-24	4.06437183607173e-23
EPHA7	0.521974509803922	5.67398277886497	3.4423105110859	3.76936901770586e-05	5.31749335941541e-05
EPHB1	0.833352941176471	4.61861761252446	2.47046156708936	7.61707761848583e-06	1.12526715097032e-05
EPHB2	2.4970568627451	10.7132684931507	2.10109811698979	1.32039928297754e-16	3.97119864546219e-16
EPHB3	9.7539862745098	76.944295890411	2.97975053186711	3.54913055850573e-25	2.60134699622073e-24
EPHX4	1.32330980392157	3.34043444227006	1.33588489079164	1.24870060411886e-08	2.20461832878786e-08
EPN3	1.48003921568627	19.1893389432485	3.69659770507221	1.19644944404788e-29	2.32421063943747e-28
EPOP	3.42427647058824	14.9773191780822	2.12890832344226	1.45227511730395e-21	6.7610918478347e-21
EPPK1	3.03946862745098	6.97013326810176	1.19736711274659	0.000322359090065586	0.000427269789414439
EPYC	0.0787803921568627	1.81345831702544	4.52476317612593	4.26133641121086e-14	1.0583573010993e-13
ERC2	0.265809803921569	1.20537260273973	2.18101295690035	1.0056103606415e-13	2.43837548825604e-13
ERCC6L	0.440239215686274	7.42625499021526	4.07627528422822	1.2412024406587e-30	4.03795467961867e-29
ERFE	0.667709803921569	4.45730587084149	2.73887883702641	5.09151336167037e-20	2.03013945351186e-19
ERLIN2	21.7335196078431	47.0548759295499	1.11442239703142	4.59669779825346e-09	8.32126803086886e-09
ERMP1	25.5560588235294	53.7949225048924	1.07380464332622	1.373216136149e-07	2.27649693690418e-07
ERO1A	23.893362745098	100.777437573386	2.07649086138352	3.48156922944425e-27	3.59913217203115e-26
ERVMER34-1	1.28746862745098	11.2024301369863	3.12120254648294	8.29223315712801e-24	4.99347159700633e-23
ESCO2	0.407956862745098	5.01747084148728	3.6204718123718	6.33524428971848e-31	2.60771073143113e-29
ESPL1	0.905535294117647	11.957702739726	3.72302556911201	4.52050576446313e-31	2.12652781623752e-29
ESPN	1.24626666666667	10.1302097847358	3.02297934754429	3.51663571297185e-24	2.22902263484693e-23
ESPNL	0.552319607843137	1.3979759295499	1.33976427009717	0.0068783444993946	0.0082826015952842
ESRP1	31.9573137254902	105.826860273973	1.72748780113047	5.89550816263428e-28	7.2491125413229e-27
ETNK2	2.33833333333333	12.1379260273973	2.37596942525142	2.11044498944309e-24	1.37781033861079e-23
ETV4	3.35874509803922	38.4279923679061	3.51616339041348	1.44003741999369e-24	9.65339881198352e-24
EXO1	0.745482352941176	16.1032663405088	4.43303533849988	1.72334639235672e-31	1.57735813812225e-29
EXOSC2	12.613468627451	29.1279518590998	1.20743919887778	3.75210535504847e-24	2.3682643477564e-23
EXOSC3	3.4108862745098	7.42114618395303	1.12149537242315	1.02929590371587e-20	4.41160805442898e-20
EXOSC4	19.9058274509804	54.0670039138943	1.44155756964921	2.23329806711672e-27	2.40444634801777e-26
EXOSC5	21.4300764705882	75.9406215264188	1.82523480845735	3.91271122461533e-30	9.53529137969884e-29
EYA2	4.98357450980392	45.2031039138943	3.18116903649075	1.06639737788973e-17	3.47344535558245e-17
EZH2	3.13771568627451	30.0664088062622	3.26036602143465	3.32687671270922e-31	1.88723371841543e-29
F12	0.666986274509804	7.58457925636008	3.50734017274097	3.01663551063442e-30	7.95460859942877e-29
F2RL1	13.5516411764706	42.7871536203522	1.65871012780003	6.65904319167886e-14	1.63431634486196e-13
F2RL2	1.22477843137255	14.1407078277886	3.52926165045252	4.58102022470135e-08	7.81604373230038e-08
FAAP24	3.05638235294118	11.9627211350294	1.96864865297953	3.10882291802944e-29	5.25310491622825e-28
FABP7	0.0877941176470588	20.8628769080235	7.89259811815039	3.94713946299448e-13	9.24216612727861e-13
FADD	3.17918823529412	9.44529589041096	1.57093755330387	1.08793354951977e-13	2.63276408891673e-13
FADS6	0.0292941176470588	2.96410821917808	6.66084331504458	1.40509246321693e-21	6.55726005734247e-21
FAM102A	33.9444490196078	70.5842029354207	1.05616966999123	3.42660931124124e-13	8.05408292323607e-13
FAM110A	18.4711	38.0482358121331	1.04255977667618	2.43021339955253e-17	7.70918963988691e-17
FAM110C	8.05297647058824	34.4805954990215	2.0981906675795	1.5142519100098e-13	3.63253643159956e-13
FAM111B	1.90114117647059	17.30004481409	3.18583820114277	2.89386150666389e-28	3.78952708064686e-27
FAM117B	8.74734117647059	24.2530937377691	1.47125231987649	3.42262793165609e-14	8.5714894649024e-14
FAM131A	7.23956470588235	16.0892127201566	1.15211887366913	6.42182810281207e-12	1.39234143594132e-11
FAM131C	0.0669274509803922	3.36758356164384	5.6529718658468	8.95548196430972e-30	1.84179397325637e-28
FAM133A	0.0933392156862745	3.06737886497065	5.03837921613815	3.69077874514617e-05	5.21225981571323e-05
FAM136A	20.7938450980392	55.6710802348337	1.42077151824569	1.40044320962568e-28	1.98398570547285e-27
FAM151A	0.498166666666667	1.43683072407045	1.52818970869512	3.16796545631993e-09	5.7939178577317e-09
FAM155B	0.331727450980392	4.0595409001957	3.61324627249123	1.01606760125514e-18	3.60523749922356e-18
FAM161A	2.55877843137255	5.59604559686888	1.12895249013918	1.77842541076922e-10	3.50723363581584e-10
FAM162A	24.3589235294118	101.283735616438	2.05588023720675	1.95418443337259e-28	2.69218816683299e-27
FAM169A	0.526711764705882	2.16857162426615	2.04165950457603	7.9886598361017e-17	2.4401560282174e-16
FAM171A2	1.43389019607843	5.40452328767123	1.91423281886626	1.54233446981884e-16	4.60178607538929e-16
FAM171B	3.30346666666667	12.2536025440313	1.89115326963549	1.22470690491435e-11	2.61584684753182e-11
FAM181B	0.12036862745098	3.07723307240704	4.67610239270837	2.74277400643995e-20	1.12144736102198e-19
FAM189B	16.8658882352941	43.9513485322896	1.38179913205831	4.24735971965418e-25	3.07802488325556e-24
FAM220A	16.6522725490196	43.298295890411	1.37859116881809	9.32817304221957e-28	1.08010442535124e-26
FAM222A	2.18448235294118	7.29722015655577	1.74005552920849	1.19876293942814e-10	2.39274075180652e-10
FAM241B	14.1950333333333	33.3707886497065	1.23319954518314	1.95906422306073e-18	6.74727706008748e-18
FAM24B	1.70003529411765	4.77994540117417	1.49142944094813	1.79608877415605e-14	4.58653660146786e-14
FAM3C	27.2664764705882	70.1214620352251	1.36272779763236	5.77316073631619e-20	2.2911064991477e-19
FAM71E1	2.80555882352941	8.93694990215264	1.67149437522577	3.36545739732646e-09	6.13931094734557e-09
FAM72A	0.254221568627451	1.85557416829746	2.8677073259244	5.74427555919072e-30	1.28614409916128e-28
FAM72B	0.250905882352941	2.49989060665362	3.31664676554833	3.24465457005446e-30	8.45677246144889e-29
FAM72C	0.109082352941176	1.15813776908023	3.40831725260791	4.69011729786428e-26	3.96780749568118e-25
FAM72D	0.167211764705882	1.60216301369863	3.26027268226554	3.35659165714594e-29	5.60858217365437e-28
FAM83A	0.586045098039216	49.6546796477495	6.4047741901546	6.07759720965935e-25	4.30727768648876e-24
FAM83B	0.209552941176471	19.7706272015656	6.55990005896262	7.51858743727842e-30	1.60869174311721e-28
FAM83C	0.0756705882352941	20.4757602739726	8.07996864526958	2.87119232450832e-23	1.61382046516182e-22
FAM83D	6.1874137254902	85.4985450097847	3.78849145978589	1.3079835592107e-30	4.21457900546627e-29
FAM83F	0.377327450980392	10.5798800391389	4.80936239760858	5.49706790932746e-28	6.79011105616011e-27
FAM83G	6.93318039215686	18.879128962818	1.44520300064923	3.74921793690239e-17	1.17253165082509e-16
FAM83H	29.0139392156863	107.519936986301	1.88978610940393	3.47834114289008e-26	3.02194876255849e-25
FAM90A1	0.955550980392157	3.25462485322896	1.76808650886255	4.02934686986942e-05	5.67437280589413e-05
FANCA	1.42698235294118	8.3000686888454	2.54015578226346	1.50061564495622e-29	2.8060681194673e-28
FANCB	0.487821568627451	3.61008962818004	2.8876092033149	2.20644715638985e-30	6.28465043426569e-29
FANCD2	2.04536862745098	8.9108228962818	2.12319779089601	2.86445827056903e-29	4.87680341878341e-28
FANCE	8.31523333333333	37.0693031311155	2.15639634148476	2.34277235987654e-28	3.14411228933332e-27
FANCI	2.2254	18.576962035225	3.061378012542	6.40237558256959e-31	2.61144016559254e-29
FAP	3.02750392156863	9.54208532289628	1.65617575792735	5.93221310622194e-12	1.28763358757399e-11
FARSA	54.1341862745098	110.984716829746	1.03574916051218	8.79118150156871e-23	4.69872293953599e-22
FARSB	13.8099117647059	32.3852549902153	1.22963300155126	5.0588556736521e-27	5.07049817742962e-26
FASTK	37.4779176470588	76.0511739726027	1.02092972243368	4.10337922029932e-22	2.04125729009805e-21
FASTKD3	6.9914	14.5745634050881	1.05979938319349	1.61981892882986e-19	6.15860487191192e-19
FAT1	19.3659019607843	48.8910616438356	1.33605203705634	2.4558800057333e-11	5.13820485935306e-11
FAT2	0.58631568627451	40.0220315068493	6.0929729345878	4.87469145904572e-26	4.11332558678602e-25
FAXC	1.21492745098039	5.2859831702544	2.12130166535902	8.01913304679815e-14	1.95709174376034e-13
FBF1	1.6798	3.91293150684931	1.21996038371376	1.04154269780325e-14	2.71517048909861e-14
FBL	108.909382352941	368.488128375734	1.75848989553266	5.95471916862706e-28	7.31525600506223e-27
FBLL1	0.313552941176471	2.08978982387476	2.73657689617707	2.51131604127886e-06	3.82196164389032e-06
FBN2	0.500405882352941	22.8093612524462	5.51038348740586	3.83957343335646e-13	8.99498194061176e-13
FBXL19	7.14995882352941	22.4177945205479	1.64863751312805	3.89359892425184e-24	2.45413067583212e-23
FBXL6	7.6763862745098	17.9616440313112	1.22642019151059	2.28784525433219e-20	9.41139511844573e-20
FBXO17	4.5616137254902	10.765988258317	1.23886456657914	0.000134426733977962	0.000182273356439679
FBXO27	4.9465568627451	48.1298859099804	3.28243643687956	6.58908489586877e-24	4.03077640141025e-23
FBXO32	7.87839019607843	34.5853569471624	2.13418856945878	1.39895217529974e-25	1.08923029519734e-24
FBXO41	2.25830784313725	9.12224853228963	2.01414731471745	2.36897612533165e-22	1.20920781353885e-21
FBXO43	0.155605882352941	1.55284794520548	3.31894806349595	4.38860196707557e-28	5.5219492225058e-27
FBXO45	8.00410588235294	38.5126332681018	2.26651961235641	5.51106862891029e-30	1.25472070082492e-28
FBXO5	4.29333921568627	13.2622377690802	1.6271521559872	1.12848645669163e-26	1.06024326038926e-25
FCRL5	1.58960784313725	4.06983170254403	1.35629824078418	1.80591007690955e-08	3.15947029882752e-08
FDCSP	23.844937254902	636.03978590998	4.73736212101413	6.6926225583979e-08	1.13257830484996e-07
FDXR	12.9945764705882	29.8850489236791	1.20151429141684	2.61496474051673e-16	7.6582730936478e-16
FEN1	16.582437254902	86.3136649706458	2.37993291450026	9.95785833944341e-31	3.47392882276035e-29
